customer_id,campaign_id,segment,signup_date,channel,campaign_cost,impressions,clicks,revenue,lead_date,conversion_date,converted
CUST2503,C103,Returning,2026-01-07,Google Ads,9052.37,46699,2464,,,,0
CUST2504,C101,Returning,2026-05-16,Organic,436.8,25238,2315,,,,0
CUST2505,C103,Returning,2026-01-09,Google Ads,9052.37,46699,2464,,,,0
CUST2506,C101,New,2026-05-11,Organic,436.8,25238,2315,,,,0
CUST2507,C114,New,2026-04-15,Email,2692.19,32316,2759,,,,0
CUST2508,C101,New,2026-05-16,Organic,436.8,25238,2315,,,,0
CUST2509,C103,New,2026-01-12,Google Ads,9052.37,46699,2464,94.26,2026-01-15,2026-01-17,1
CUST2510,C105,New,2026-04-13,Email,1160.94,19694,1758,,,,0
CUST2511,C106,Returning,2026-01-28,Email,1091.81,30669,2557,,,,0
CUST2512,C109,Returning,2026-04-03,Referral,2024.51,43004,7521,,,,0
CUST2513,C118,New,2026-06-01,Social Media,3958.87,5703,233,,,,0
CUST2514,C118,New,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST2515,C111,New,2026-05-13,Organic,283.83,29286,2869,,,,0
CUST2516,C102,New,2026-01-08,Referral,1471.71,22781,2752,105.93,2026-01-12,2026-01-14,1
CUST2517,C112,Returning,2026-07-05,Referral,1998.97,31403,3948,,,,0
CUST2518,C117,Returning,2026-05-15,Google Ads,10644.32,12437,678,,,,0
CUST2519,C107,Returning,2026-05-21,Organic,332.46,28437,3328,,,,0
CUST2520,C114,Returning,2026-04-09,Email,2692.19,32316,2759,,,,0
CUST2521,C100,Returning,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST2522,C102,New,2026-01-02,Referral,1471.71,22781,2752,77.69,2026-01-04,2026-01-09,1
CUST2523,C107,New,2026-05-24,Organic,332.46,28437,3328,,,,0
CUST2524,C103,New,2026-01-06,Google Ads,9052.37,46699,2464,80.3,2026-01-10,2026-01-14,1
CUST2525,C115,High-value,2026-02-21,Email,723.62,17419,1486,,,,0
CUST2526,C109,New,2026-04-09,Referral,2024.51,43004,7521,,,,0
CUST2527,C111,New,2026-05-06,Organic,283.83,29286,2869,,,,0
CUST2528,C113,High-value,2026-03-12,Email,1997.92,48436,3674,,,,0
CUST2529,C113,High-value,2026-03-06,Email,1997.92,48436,3674,,,,0
CUST2530,C101,Returning,2026-05-19,Organic,436.8,25238,2315,,,,0
CUST2531,C104,New,2026-05-28,Email,2213.47,37727,3273,,,,0
CUST2532,C104,New,2026-05-31,Email,2213.47,37727,3273,,,,0
CUST2533,C105,New,2026-04-13,Email,1160.94,19694,1758,,,,0
CUST2534,C112,New,2026-07-07,Referral,1998.97,31403,3948,112.83,2026-07-08,2026-07-20,1
CUST2535,C108,New,2026-01-19,Google Ads,6651.28,48252,3070,,,,0
CUST2536,C114,New,2026-04-14,Email,2692.19,32316,2759,,,,0
CUST2537,C113,High-value,2026-03-06,Email,1997.92,48436,3674,,,,0
CUST2538,C106,New,2026-02-04,Email,1091.81,30669,2557,,,,0
CUST2539,C119,Returning,2026-05-27,Social Media,5838.57,24053,917,,,,0
CUST2540,C101,Returning,2026-05-19,Organic,436.8,25238,2315,,,,0
CUST2541,C106,New,2026-02-05,Email,1091.81,30669,2557,,,,0
CUST2542,C105,Returning,2026-04-18,Email,1160.94,19694,1758,,,,0
CUST2543,C116,New,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST2544,C101,New,2026-05-17,Organic,436.8,25238,2315,,,,0
CUST2545,C102,Returning,2026-01-07,Referral,1471.71,22781,2752,153.5,2026-01-08,2026-01-11,1
CUST2546,C104,New,2026-05-29,Email,2213.47,37727,3273,,,,0
CUST2547,C104,High-value,2026-05-28,Email,2213.47,37727,3273,,,,0
CUST2548,C100,New,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST2549,C107,Returning,2026-05-25,Organic,332.46,28437,3328,,,,0
CUST2550,C111,New,2026-05-09,Organic,283.83,29286,2869,,,,0
CUST2551,C103,New,2026-01-11,Google Ads,9052.37,46699,2464,,,,0
CUST2552,C112,New,2026-06-29,Referral,1998.97,31403,3948,,,,0
CUST2553,C114,Returning,2026-04-14,Email,2692.19,32316,2759,,,,0
CUST2554,C110,Returning,2026-02-11,Email,1066.53,38629,3523,,,,0
CUST2555,C109,Returning,2026-03-31,Referral,2024.51,43004,7521,,,,0
CUST2556,C102,New,2026-01-03,Referral,1471.71,22781,2752,,,,0
CUST2557,C113,Returning,2026-03-09,Email,1997.92,48436,3674,,,,0
CUST2558,C115,Returning,2026-02-25,Email,723.62,17419,1486,,,,0
CUST2559,C109,Returning,2026-04-01,Referral,2024.51,43004,7521,179.97,2026-04-04,2026-04-14,1
CUST2560,C109,New,2026-04-08,Referral,2024.51,43004,7521,,,,0
CUST2561,C111,Returning,2026-05-13,Organic,283.83,29286,2869,,,,0
CUST2562,C108,Returning,2026-01-18,Google Ads,6651.28,48252,3070,,,,0
CUST2563,C100,New,2026-06-27,Social Media,3414.76,42902,1643,,,,0
CUST2564,C104,Returning,2026-05-26,Email,2213.47,37727,3273,,,,0
CUST2565,C119,Returning,2026-05-30,Social Media,5838.57,24053,917,,,,0
CUST2566,C107,New,2026-05-26,Organic,332.46,28437,3328,,,,0
CUST2567,C110,New,2026-02-14,Email,1066.53,38629,3523,112.91,2026-02-17,2026-03-07,1
CUST2568,C111,New,2026-05-08,Organic,283.83,29286,2869,69.43,2026-05-12,2026-05-22,1
CUST2569,C100,Returning,2026-06-27,Social Media,3414.76,42902,1643,,,,0
CUST2570,C119,Returning,2026-05-28,Social Media,5838.57,24053,917,222.83,2026-06-01,2026-06-02,1
CUST2571,C110,New,2026-02-13,Email,1066.53,38629,3523,,,,0
CUST2572,C104,Returning,2026-05-29,Email,2213.47,37727,3273,,,,0
CUST2573,C114,High-value,2026-04-11,Email,2692.19,32316,2759,,,,0
CUST2574,C104,New,2026-05-31,Email,2213.47,37727,3273,,,,0
CUST2575,C111,High-value,2026-05-08,Organic,283.83,29286,2869,,,,0
CUST2576,C104,High-value,2026-05-23,Email,2213.47,37727,3273,504.63,2026-05-23,2026-05-29,1
CUST2577,C116,Returning,2026-04-15,Social Media,4105.29,18332,760,,,,0
CUST2578,C116,Returning,2026-04-15,Social Media,4105.29,18332,760,,,,0
CUST2579,C111,High-value,2026-05-10,Organic,283.83,29286,2869,438.76,2026-05-11,2026-05-22,1
CUST2580,C114,Returning,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST2581,C114,New,2026-04-06,Email,2692.19,32316,2759,,,,0
CUST2582,C105,Returning,2026-04-19,Email,1160.94,19694,1758,,,,0
CUST2583,C111,Returning,2026-05-08,Organic,283.83,29286,2869,,,,0
CUST2584,C119,Returning,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST2585,C117,New,2026-05-15,Google Ads,10644.32,12437,678,,,,0
CUST2586,C113,Returning,2026-03-07,Email,1997.92,48436,3674,,,,0
CUST2587,C101,New,2026-05-20,Organic,436.8,25238,2315,83.58,2026-05-24,2026-05-26,1
CUST2588,C108,High-value,2026-01-21,Google Ads,6651.28,48252,3070,585.4,2026-01-23,2026-01-30,1
CUST2589,C104,New,2026-05-30,Email,2213.47,37727,3273,,,,0
CUST2590,C119,New,2026-05-24,Social Media,5838.57,24053,917,,,,0
CUST2591,C100,New,2026-06-24,Social Media,3414.76,42902,1643,,,,0
CUST2592,C102,New,2026-01-02,Referral,1471.71,22781,2752,69.17,2026-01-02,2026-01-20,1
CUST2593,C105,Returning,2026-04-19,Email,1160.94,19694,1758,,,,0
CUST2594,C104,High-value,2026-05-31,Email,2213.47,37727,3273,,,,0
CUST2595,C104,Returning,2026-05-27,Email,2213.47,37727,3273,,,,0
CUST2596,C100,New,2026-06-27,Social Media,3414.76,42902,1643,75.95,2026-07-01,2026-07-20,1
CUST2597,C116,New,2026-04-06,Social Media,4105.29,18332,760,,,,0
CUST2598,C118,Returning,2026-05-31,Social Media,3958.87,5703,233,,,,0
CUST2599,C113,High-value,2026-03-08,Email,1997.92,48436,3674,,,,0
CUST2600,C111,New,2026-05-04,Organic,283.83,29286,2869,,,,0
CUST2601,C109,New,2026-04-06,Referral,2024.51,43004,7521,,,,0
CUST2602,C119,New,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST2603,C117,High-value,2026-05-12,Google Ads,10644.32,12437,678,,,,0
CUST2604,C110,Returning,2026-02-12,Email,1066.53,38629,3523,,,,0
CUST2605,C101,New,2026-05-20,Organic,436.8,25238,2315,,,,0
CUST2606,C117,New,2026-05-14,Google Ads,10644.32,12437,678,,,,0
CUST2607,C106,High-value,2026-01-27,Email,1091.81,30669,2557,,,,0
CUST2608,C114,New,2026-04-14,Email,2692.19,32316,2759,,,,0
CUST2609,C110,New,2026-02-20,Email,1066.53,38629,3523,,,,0
CUST2610,C117,Returning,2026-05-19,Google Ads,10644.32,12437,678,,,,0
CUST2611,C111,New,2026-05-08,Organic,283.83,29286,2869,,,,0
CUST2612,C105,New,2026-04-14,Email,1160.94,19694,1758,,,,0
CUST2613,C119,Returning,2026-05-27,Social Media,5838.57,24053,917,,,,0
CUST2614,C112,High-value,2026-07-03,Referral,1998.97,31403,3948,378.49,2026-07-06,2026-07-10,1
CUST2615,C119,Returning,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST2616,C115,High-value,2026-02-24,Email,723.62,17419,1486,372.48,2026-02-28,2026-03-13,1
CUST2617,C117,Returning,2026-05-20,Google Ads,10644.32,12437,678,,,,0
CUST2618,C109,Returning,2026-04-01,Referral,2024.51,43004,7521,,,,0
CUST2619,C107,New,2026-05-21,Organic,332.46,28437,3328,85.99,2026-05-24,2026-06-11,1
CUST2620,C117,Returning,2026-05-12,Google Ads,10644.32,12437,678,,,,0
CUST2621,C100,High-value,2026-06-27,Social Media,3414.76,42902,1643,,,,0
CUST2622,C107,New,2026-05-20,Organic,332.46,28437,3328,,,,0
CUST2623,C105,New,2026-04-18,Email,1160.94,19694,1758,,,,0
CUST2624,C104,New,2026-05-31,Email,2213.47,37727,3273,,,,0
CUST2625,C114,New,2026-04-14,Email,2692.19,32316,2759,119.31,2026-04-17,2026-04-30,1
CUST2626,C114,New,2026-04-08,Email,2692.19,32316,2759,112.88,2026-04-09,2026-04-28,1
CUST2627,C101,Returning,2026-05-19,Organic,436.8,25238,2315,,,,0
CUST2628,C100,High-value,2026-06-29,Social Media,3414.76,42902,1643,,,,0
CUST2629,C110,New,2026-02-17,Email,1066.53,38629,3523,,,,0
CUST2630,C109,New,2026-04-09,Referral,2024.51,43004,7521,,,,0
CUST2631,C117,New,2026-05-13,Google Ads,10644.32,12437,678,,,,0
CUST2632,C117,High-value,2026-05-21,Google Ads,10644.32,12437,678,,,,0
CUST2633,C116,New,2026-04-11,Social Media,4105.29,18332,760,,,,0
CUST2634,C107,New,2026-05-22,Organic,332.46,28437,3328,,,,0
CUST2635,C114,New,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST2636,C107,New,2026-05-18,Organic,332.46,28437,3328,76.99,2026-05-19,2026-06-05,1
CUST2637,C116,New,2026-04-07,Social Media,4105.29,18332,760,,,,0
CUST2638,C111,High-value,2026-05-13,Organic,283.83,29286,2869,,,,0
CUST2639,C107,Returning,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST2640,C113,Returning,2026-03-08,Email,1997.92,48436,3674,,,,0
CUST2641,C103,New,2026-01-12,Google Ads,9052.37,46699,2464,,,,0
CUST2642,C100,Returning,2026-06-25,Social Media,3414.76,42902,1643,,,,0
CUST2643,C100,Returning,2026-06-28,Social Media,3414.76,42902,1643,,,,0
CUST2644,C118,New,2026-06-07,Social Media,3958.87,5703,233,,,,0
CUST2645,C115,Returning,2026-03-02,Email,723.62,17419,1486,155.74,2026-03-06,2026-03-07,1
CUST2646,C113,New,2026-03-08,Email,1997.92,48436,3674,,,,0
CUST2647,C115,Returning,2026-02-22,Email,723.62,17419,1486,,,,0
CUST2648,C104,New,2026-05-24,Email,2213.47,37727,3273,,,,0
CUST2649,C108,High-value,2026-01-20,Google Ads,6651.28,48252,3070,,,,0
CUST2650,C101,New,2026-05-15,Organic,436.8,25238,2315,,,,0
CUST2651,C117,Returning,2026-05-15,Google Ads,10644.32,12437,678,,,,0
CUST2652,C105,Returning,2026-04-16,Email,1160.94,19694,1758,,,,0
CUST2653,C108,Returning,2026-01-19,Google Ads,6651.28,48252,3070,,,,0
CUST2654,C100,New,2026-06-25,Social Media,3414.76,42902,1643,,,,0
CUST2655,C108,New,2026-01-23,Google Ads,6651.28,48252,3070,,,,0
CUST2656,C115,Returning,2026-02-22,Email,723.62,17419,1486,,,,0
CUST2657,C112,New,2026-07-07,Referral,1998.97,31403,3948,,,,0
CUST2658,C108,New,2026-01-16,Google Ads,6651.28,48252,3070,,,,0
CUST2659,C112,Returning,2026-07-07,Referral,1998.97,31403,3948,185.34,2026-07-11,2026-07-17,1
CUST2660,C108,Returning,2026-01-23,Google Ads,6651.28,48252,3070,,,,0
CUST2661,C110,New,2026-02-13,Email,1066.53,38629,3523,57.1,2026-02-15,2026-03-06,1
CUST2662,C103,New,2026-01-14,Google Ads,9052.37,46699,2464,,,,0
CUST2663,C101,New,2026-05-17,Organic,436.8,25238,2315,,,,0
CUST2664,C105,Returning,2026-04-16,Email,1160.94,19694,1758,,,,0
CUST2665,C113,Returning,2026-03-09,Email,1997.92,48436,3674,203.42,2026-03-09,2026-03-10,1
CUST2666,C103,Returning,2026-01-08,Google Ads,9052.37,46699,2464,,,,0
CUST2667,C105,High-value,2026-04-22,Email,1160.94,19694,1758,561.54,2026-04-22,2026-04-30,1
CUST2668,C118,New,2026-06-06,Social Media,3958.87,5703,233,,,,0
CUST2669,C105,New,2026-04-13,Email,1160.94,19694,1758,,,,0
CUST2670,C101,New,2026-05-13,Organic,436.8,25238,2315,,,,0
CUST2671,C117,New,2026-05-14,Google Ads,10644.32,12437,678,,,,0
CUST2672,C112,High-value,2026-06-28,Referral,1998.97,31403,3948,,,,0
CUST2673,C108,Returning,2026-01-20,Google Ads,6651.28,48252,3070,,,,0
CUST2674,C118,New,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST2675,C112,New,2026-07-05,Referral,1998.97,31403,3948,110.86,2026-07-09,2026-07-26,1
CUST2676,C110,Returning,2026-02-17,Email,1066.53,38629,3523,,,,0
CUST2677,C100,Returning,2026-07-03,Social Media,3414.76,42902,1643,,,,0
CUST2678,C106,New,2026-02-03,Email,1091.81,30669,2557,,,,0
CUST2679,C114,High-value,2026-04-11,Email,2692.19,32316,2759,400.02,2026-04-12,2026-04-27,1
CUST2680,C100,Returning,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST2681,C111,New,2026-05-06,Organic,283.83,29286,2869,,,,0
CUST2682,C106,High-value,2026-02-05,Email,1091.81,30669,2557,,,,0
CUST2683,C114,New,2026-04-15,Email,2692.19,32316,2759,,,,0
CUST2684,C118,High-value,2026-06-08,Social Media,3958.87,5703,233,427.84,2026-06-10,2026-06-28,1
CUST2685,C100,High-value,2026-06-27,Social Media,3414.76,42902,1643,,,,0
CUST2686,C116,Returning,2026-04-12,Social Media,4105.29,18332,760,,,,0
CUST2687,C116,Returning,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST2688,C102,New,2026-01-02,Referral,1471.71,22781,2752,56.79,2026-01-02,2026-01-09,1
CUST2689,C111,High-value,2026-05-05,Organic,283.83,29286,2869,,,,0
CUST2690,C105,Returning,2026-04-21,Email,1160.94,19694,1758,,,,0
CUST2691,C110,Returning,2026-02-13,Email,1066.53,38629,3523,152.93,2026-02-17,2026-03-05,1
CUST2692,C102,High-value,2026-01-09,Referral,1471.71,22781,2752,,,,0
CUST2693,C107,High-value,2026-05-21,Organic,332.46,28437,3328,,,,0
CUST2694,C113,Returning,2026-03-09,Email,1997.92,48436,3674,160.25,2026-03-10,2026-03-17,1
CUST2695,C113,New,2026-03-05,Email,1997.92,48436,3674,114.05,2026-03-06,2026-03-23,1
CUST2696,C109,High-value,2026-04-07,Referral,2024.51,43004,7521,566.08,2026-04-08,2026-04-12,1
CUST2697,C101,Returning,2026-05-19,Organic,436.8,25238,2315,,,,0
CUST2698,C113,High-value,2026-03-05,Email,1997.92,48436,3674,,,,0
CUST2699,C108,Returning,2026-01-20,Google Ads,6651.28,48252,3070,220.93,2026-01-23,2026-02-04,1
CUST2700,C102,New,2026-01-06,Referral,1471.71,22781,2752,,,,0
CUST2701,C107,New,2026-05-24,Organic,332.46,28437,3328,,,,0
CUST2702,C115,Returning,2026-03-02,Email,723.62,17419,1486,211.21,2026-03-03,2026-03-16,1
CUST2703,C101,Returning,2026-05-15,Organic,436.8,25238,2315,,,,0
CUST2704,C105,New,2026-04-21,Email,1160.94,19694,1758,56.52,2026-04-25,2026-04-29,1
CUST2705,C111,Returning,2026-05-04,Organic,283.83,29286,2869,181.98,2026-05-06,2026-05-07,1
CUST2706,C104,New,2026-05-30,Email,2213.47,37727,3273,,,,0
CUST2707,C101,Returning,2026-05-20,Organic,436.8,25238,2315,,,,0
CUST2708,C115,New,2026-02-27,Email,723.62,17419,1486,,,,0
CUST2709,C104,New,2026-05-25,Email,2213.47,37727,3273,,,,0
CUST2710,C114,New,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST2711,C111,New,2026-05-13,Organic,283.83,29286,2869,,,,0
CUST2712,C103,New,2026-01-10,Google Ads,9052.37,46699,2464,,,,0
CUST2713,C114,New,2026-04-06,Email,2692.19,32316,2759,60.37,2026-04-10,2026-04-11,1
CUST2714,C110,New,2026-02-13,Email,1066.53,38629,3523,,,,0
CUST2715,C115,High-value,2026-02-22,Email,723.62,17419,1486,,,,0
CUST2716,C105,High-value,2026-04-21,Email,1160.94,19694,1758,,,,0
CUST2717,C113,New,2026-03-06,Email,1997.92,48436,3674,73.45,2026-03-07,2026-03-14,1
CUST2718,C117,High-value,2026-05-13,Google Ads,10644.32,12437,678,,,,0
CUST2719,C111,New,2026-05-07,Organic,283.83,29286,2869,,,,0
CUST2720,C110,Returning,2026-02-12,Email,1066.53,38629,3523,174.4,2026-02-14,2026-02-23,1
CUST2721,C112,Returning,2026-06-28,Referral,1998.97,31403,3948,,,,0
CUST2722,C110,New,2026-02-16,Email,1066.53,38629,3523,100.84,2026-02-16,2026-02-17,1
CUST2723,C115,New,2026-03-02,Email,723.62,17419,1486,97.9,2026-03-02,2026-03-18,1
CUST2724,C114,New,2026-04-13,Email,2692.19,32316,2759,59.14,2026-04-17,2026-05-05,1
CUST2725,C114,New,2026-04-15,Email,2692.19,32316,2759,,,,0
CUST2726,C103,Returning,2026-01-14,Google Ads,9052.37,46699,2464,,,,0
CUST2727,C110,New,2026-02-12,Email,1066.53,38629,3523,62.63,2026-02-14,2026-03-01,1
CUST2728,C118,New,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST2729,C114,New,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST2730,C103,New,2026-01-12,Google Ads,9052.37,46699,2464,,,,0
CUST2731,C112,Returning,2026-07-05,Referral,1998.97,31403,3948,,,,0
CUST2732,C118,New,2026-06-02,Social Media,3958.87,5703,233,,,,0
CUST2733,C101,High-value,2026-05-13,Organic,436.8,25238,2315,,,,0
CUST2734,C113,New,2026-03-09,Email,1997.92,48436,3674,,,,0
CUST2735,C103,New,2026-01-05,Google Ads,9052.37,46699,2464,,,,0
CUST2736,C115,Returning,2026-02-24,Email,723.62,17419,1486,,,,0
CUST2737,C119,New,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST2738,C113,Returning,2026-03-06,Email,1997.92,48436,3674,,,,0
CUST2739,C114,Returning,2026-04-14,Email,2692.19,32316,2759,,,,0
CUST2740,C102,New,2026-01-05,Referral,1471.71,22781,2752,,,,0
CUST2741,C107,New,2026-05-21,Organic,332.46,28437,3328,,,,0
CUST2742,C115,New,2026-02-24,Email,723.62,17419,1486,,,,0
CUST2743,C109,New,2026-04-02,Referral,2024.51,43004,7521,,,,0
CUST2744,C103,New,2026-01-09,Google Ads,9052.37,46699,2464,,,,0
CUST2745,C117,New,2026-05-15,Google Ads,10644.32,12437,678,,,,0
CUST2746,C101,New,2026-05-18,Organic,436.8,25238,2315,,,,0
CUST2747,C116,Returning,2026-04-09,Social Media,4105.29,18332,760,,,,0
CUST2748,C112,Returning,2026-07-05,Referral,1998.97,31403,3948,120.43,2026-07-09,2026-07-15,1
CUST2749,C103,Returning,2026-01-10,Google Ads,9052.37,46699,2464,,,,0
CUST2750,C110,New,2026-02-15,Email,1066.53,38629,3523,61.85,2026-02-17,2026-02-19,1
CUST2751,C106,New,2026-01-30,Email,1091.81,30669,2557,,,,0
CUST2752,C111,High-value,2026-05-07,Organic,283.83,29286,2869,,,,0
CUST2753,C109,Returning,2026-04-03,Referral,2024.51,43004,7521,,,,0
CUST2754,C106,High-value,2026-02-04,Email,1091.81,30669,2557,,,,0
CUST2755,C112,New,2026-07-01,Referral,1998.97,31403,3948,,,,0
CUST2756,C106,Returning,2026-02-04,Email,1091.81,30669,2557,,,,0
CUST2757,C116,Returning,2026-04-15,Social Media,4105.29,18332,760,,,,0
CUST2758,C109,New,2026-04-05,Referral,2024.51,43004,7521,,,,0
CUST2759,C109,New,2026-04-09,Referral,2024.51,43004,7521,67.41,2026-04-11,2026-04-20,1
CUST2760,C103,Returning,2026-01-11,Google Ads,9052.37,46699,2464,,,,0
CUST2761,C119,New,2026-06-01,Social Media,5838.57,24053,917,100.06,2026-06-05,2026-06-09,1
CUST2762,C103,New,2026-01-07,Google Ads,9052.37,46699,2464,,,,0
CUST2763,C106,Returning,2026-02-03,Email,1091.81,30669,2557,,,,0
CUST2764,C100,High-value,2026-06-26,Social Media,3414.76,42902,1643,,,,0
CUST2765,C111,New,2026-05-04,Organic,283.83,29286,2869,,,,0
CUST2766,C112,New,2026-07-07,Referral,1998.97,31403,3948,,,,0
CUST2767,C109,New,2026-04-04,Referral,2024.51,43004,7521,,,,0
CUST2768,C114,Returning,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST2769,C112,New,2026-07-07,Referral,1998.97,31403,3948,109.17,2026-07-09,2026-07-22,1
CUST2770,C108,High-value,2026-01-20,Google Ads,6651.28,48252,3070,,,,0
CUST2771,C108,New,2026-01-24,Google Ads,6651.28,48252,3070,82.16,2026-01-25,2026-02-05,1
CUST2772,C114,New,2026-04-14,Email,2692.19,32316,2759,100.34,2026-04-16,2026-04-29,1
CUST2773,C109,Returning,2026-03-31,Referral,2024.51,43004,7521,129.0,2026-04-02,2026-04-13,1
CUST2774,C109,Returning,2026-04-03,Referral,2024.51,43004,7521,,,,0
CUST2775,C107,New,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST2776,C115,New,2026-02-21,Email,723.62,17419,1486,,,,0
CUST2777,C116,High-value,2026-04-13,Social Media,4105.29,18332,760,,,,0
CUST2778,C104,New,2026-05-23,Email,2213.47,37727,3273,,,,0
CUST2779,C103,High-value,2026-01-05,Google Ads,9052.37,46699,2464,,,,0
CUST2780,C117,New,2026-05-19,Google Ads,10644.32,12437,678,,,,0
CUST2781,C118,Returning,2026-06-03,Social Media,3958.87,5703,233,,,,0
CUST2782,C103,Returning,2026-01-07,Google Ads,9052.37,46699,2464,,,,0
CUST2783,C106,New,2026-01-30,Email,1091.81,30669,2557,,,,0
CUST2784,C109,High-value,2026-04-04,Referral,2024.51,43004,7521,591.45,2026-04-08,2026-04-27,1
CUST2785,C117,New,2026-05-12,Google Ads,10644.32,12437,678,,,,0
CUST2786,C118,New,2026-05-31,Social Media,3958.87,5703,233,,,,0
CUST2787,C103,Returning,2026-01-07,Google Ads,9052.37,46699,2464,,,,0
CUST2788,C109,New,2026-04-05,Referral,2024.51,43004,7521,78.4,2026-04-05,2026-04-13,1
CUST2789,C100,Returning,2026-06-24,Social Media,3414.76,42902,1643,,,,0
CUST2790,C117,New,2026-05-13,Google Ads,10644.32,12437,678,,,,0
CUST2791,C104,New,2026-05-28,Email,2213.47,37727,3273,,,,0
CUST2792,C114,New,2026-04-06,Email,2692.19,32316,2759,,,,0
CUST2793,C116,New,2026-04-12,Social Media,4105.29,18332,760,,,,0
CUST2794,C102,New,2026-01-04,Referral,1471.71,22781,2752,,,,0
CUST2795,C111,Returning,2026-05-13,Organic,283.83,29286,2869,,,,0
CUST2796,C101,High-value,2026-05-16,Organic,436.8,25238,2315,,,,0
CUST2797,C100,Returning,2026-07-01,Social Media,3414.76,42902,1643,,,,0
CUST2798,C116,New,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST2799,C115,New,2026-02-26,Email,723.62,17419,1486,110.14,2026-03-01,2026-03-08,1
CUST2800,C104,New,2026-05-30,Email,2213.47,37727,3273,,,,0
CUST2801,C114,New,2026-04-09,Email,2692.19,32316,2759,,,,0
CUST2802,C102,Returning,2026-01-06,Referral,1471.71,22781,2752,,,,0
CUST2803,C106,New,2026-02-03,Email,1091.81,30669,2557,,,,0
CUST2804,C110,New,2026-02-19,Email,1066.53,38629,3523,,,,0
CUST2805,C109,High-value,2026-04-02,Referral,2024.51,43004,7521,582.52,2026-04-04,2026-04-20,1
CUST2806,C108,New,2026-01-16,Google Ads,6651.28,48252,3070,,,,0
CUST2807,C113,New,2026-03-09,Email,1997.92,48436,3674,,,,0
CUST2808,C112,New,2026-07-01,Referral,1998.97,31403,3948,,,,0
CUST2809,C101,New,2026-05-11,Organic,436.8,25238,2315,111.34,2026-05-14,2026-05-17,1
CUST2810,C102,High-value,2026-01-08,Referral,1471.71,22781,2752,301.46,2026-01-10,2026-01-27,1
CUST2811,C106,New,2026-02-04,Email,1091.81,30669,2557,,,,0
CUST2812,C117,New,2026-05-20,Google Ads,10644.32,12437,678,,,,0
CUST2813,C102,New,2026-01-02,Referral,1471.71,22781,2752,,,,0
CUST2814,C109,New,2026-04-08,Referral,2024.51,43004,7521,97.62,2026-04-12,2026-04-30,1
CUST2815,C106,New,2026-02-02,Email,1091.81,30669,2557,63.69,2026-02-06,2026-02-21,1
CUST2816,C108,Returning,2026-01-19,Google Ads,6651.28,48252,3070,,,,0
CUST2817,C116,Returning,2026-04-12,Social Media,4105.29,18332,760,,,,0
CUST2818,C110,Returning,2026-02-19,Email,1066.53,38629,3523,105.68,2026-02-21,2026-03-10,1
CUST2819,C106,New,2026-02-03,Email,1091.81,30669,2557,,,,0
CUST2820,C113,Returning,2026-03-09,Email,1997.92,48436,3674,111.21,2026-03-13,2026-03-24,1
CUST2821,C118,Returning,2026-06-03,Social Media,3958.87,5703,233,,,,0
CUST2822,C103,New,2026-01-05,Google Ads,9052.37,46699,2464,,,,0
CUST2823,C105,Returning,2026-04-18,Email,1160.94,19694,1758,,,,0
CUST2824,C109,New,2026-04-02,Referral,2024.51,43004,7521,,,,0
CUST2825,C106,New,2026-02-01,Email,1091.81,30669,2557,114.63,2026-02-05,2026-02-10,1
CUST2826,C112,Returning,2026-07-03,Referral,1998.97,31403,3948,,,,0
CUST2827,C113,New,2026-03-07,Email,1997.92,48436,3674,,,,0
CUST2828,C103,Returning,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST2829,C107,New,2026-05-25,Organic,332.46,28437,3328,,,,0
CUST2830,C104,High-value,2026-05-23,Email,2213.47,37727,3273,,,,0
CUST2831,C100,High-value,2026-06-26,Social Media,3414.76,42902,1643,,,,0
CUST2832,C103,High-value,2026-01-14,Google Ads,9052.37,46699,2464,,,,0
CUST2833,C102,New,2026-01-01,Referral,1471.71,22781,2752,114.14,2026-01-03,2026-01-19,1
CUST2834,C108,New,2026-01-21,Google Ads,6651.28,48252,3070,,,,0
CUST2835,C107,New,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST2836,C100,New,2026-07-02,Social Media,3414.76,42902,1643,,,,0
