customer_id,campaign_id,segment,signup_date
CUST2467,C111,Returning,2026-05-11
CUST2468,C111,New,2026-05-13
CUST2469,C112,Returning,2026-07-07
CUST2470,C112,New,2026-06-29
CUST2471,C118,High-value,2026-05-31
CUST2472,C118,New,2026-06-07
CUST2473,C113,New,2026-03-10
CUST2474,C103,New,2026-01-11
CUST2475,C112,New,2026-07-01
CUST2476,C107,New,2026-05-25
CUST2477,C118,Returning,2026-06-05
CUST2478,C111,High-value,2026-05-05
CUST2479,C117,Returning,2026-05-12
CUST2480,C105,New,2026-04-13
CUST2481,C117,Returning,2026-05-20
CUST2482,C118,New,2026-06-03
CUST2483,C104,New,2026-05-26
CUST2484,C108,Returning,2026-01-17
CUST2485,C102,Returning,2026-01-04
CUST2486,C109,New,2026-04-07
CUST2487,C118,New,2026-06-03
CUST2488,C102,High-value,2026-01-09
CUST2489,C114,New,2026-04-14
CUST2490,C100,New,2026-06-29
CUST2491,C106,Returning,2026-01-28
CUST2492,C111,New,2026-05-13
CUST2493,C116,New,2026-04-12
CUST2494,C119,New,2026-05-31
CUST2495,C104,Returning,2026-05-27
CUST2496,C103,Returning,2026-01-07
CUST2497,C111,Returning,2026-05-10
CUST2498,C119,High-value,2026-05-27
CUST2499,C117,Returning,2026-05-12
CUST2500,C116,New,2026-04-08
CUST2501,C118,New,2026-06-04
CUST2502,C108,Returning,2026-01-21
CUST2503,C103,Returning,2026-01-07
CUST2504,C101,Returning,2026-05-16
CUST2505,C103,Returning,2026-01-09
CUST2506,C101,New,2026-05-11
CUST2507,C114,New,2026-04-15
CUST2508,C101,New,2026-05-16
CUST2509,C103,New,2026-01-12
CUST2510,C105,New,2026-04-13
CUST2511,C106,Returning,2026-01-28
CUST2512,C109,Returning,2026-04-03
CUST2513,C118,New,2026-06-01
CUST2514,C118,New,2026-06-08
CUST2515,C111,New,2026-05-13
CUST2516,C102,New,2026-01-08
CUST2517,C112,Returning,2026-07-05
CUST2518,C117,Returning,2026-05-15
CUST2519,C107,Returning,2026-05-21
CUST2520,C114,Returning,2026-04-09
CUST2521,C100,Returning,2026-07-02
CUST2522,C102,New,2026-01-02
CUST2523,C107,New,2026-05-24
CUST2524,C103,New,2026-01-06
CUST2525,C115,High-value,2026-02-21
CUST2526,C109,New,2026-04-09
CUST2527,C111,New,2026-05-06
CUST2528,C113,High-value,2026-03-12
CUST2529,C113,High-value,2026-03-06
CUST2530,C101,Returning,2026-05-19
CUST2531,C104,New,2026-05-28
CUST2532,C104,New,2026-05-31
CUST2533,C105,New,2026-04-13
CUST2534,C112,New,2026-07-07
CUST2535,C108,New,2026-01-19
CUST2536,C114,New,2026-04-14
CUST2537,C113,High-value,2026-03-06
CUST2538,C106,New,2026-02-04
CUST2539,C119,Returning,2026-05-27
CUST2540,C101,Returning,2026-05-19
CUST2541,C106,New,2026-02-05
CUST2542,C105,Returning,2026-04-18
CUST2543,C116,New,2026-04-14
CUST2544,C101,New,2026-05-17
CUST2545,C102,Returning,2026-01-07
CUST2546,C104,New,2026-05-29
CUST2547,C104,High-value,2026-05-28
CUST2548,C100,New,2026-07-02
CUST2549,C107,Returning,2026-05-25
CUST2550,C111,New,2026-05-09
CUST2551,C103,New,2026-01-11
CUST2552,C112,New,2026-06-29
CUST2553,C114,Returning,2026-04-14
CUST2554,C110,Returning,2026-02-11
CUST2555,C109,Returning,2026-03-31
CUST2556,C102,New,2026-01-03
CUST2557,C113,Returning,2026-03-09
CUST2558,C115,Returning,2026-02-25
CUST2559,C109,Returning,2026-04-01
CUST2560,C109,New,2026-04-08
CUST2561,C111,Returning,2026-05-13
CUST2562,C108,Returning,2026-01-18
CUST2563,C100,New,2026-06-27
CUST2564,C104,Returning,2026-05-26
CUST2565,C119,Returning,2026-05-30
CUST2566,C107,New,2026-05-26
CUST2567,C110,New,2026-02-14
CUST2568,C111,New,2026-05-08
CUST2569,C100,Returning,2026-06-27
CUST2570,C119,Returning,2026-05-28
CUST2571,C110,New,2026-02-13
CUST2572,C104,Returning,2026-05-29
CUST2573,C114,High-value,2026-04-11
CUST2574,C104,New,2026-05-31
CUST2575,C111,High-value,2026-05-08
CUST2576,C104,High-value,2026-05-23
CUST2577,C116,Returning,2026-04-15
CUST2578,C116,Returning,2026-04-15
CUST2579,C111,High-value,2026-05-10
CUST2580,C114,Returning,2026-04-07
CUST2581,C114,New,2026-04-06
CUST2582,C105,Returning,2026-04-19
CUST2583,C111,Returning,2026-05-08
CUST2584,C119,Returning,2026-05-23
CUST2585,C117,New,2026-05-15
CUST2586,C113,Returning,2026-03-07
CUST2587,C101,New,2026-05-20
CUST2588,C108,High-value,2026-01-21
CUST2589,C104,New,2026-05-30
CUST2590,C119,New,2026-05-24
CUST2591,C100,New,2026-06-24
CUST2592,C102,New,2026-01-02
CUST2593,C105,Returning,2026-04-19
CUST2594,C104,High-value,2026-05-31
CUST2595,C104,Returning,2026-05-27
CUST2596,C100,New,2026-06-27
CUST2597,C116,New,2026-04-06
CUST2598,C118,Returning,2026-05-31
CUST2599,C113,High-value,2026-03-08
CUST2600,C111,New,2026-05-04
CUST2601,C109,New,2026-04-06
CUST2602,C119,New,2026-05-23
CUST2603,C117,High-value,2026-05-12
CUST2604,C110,Returning,2026-02-12
CUST2605,C101,New,2026-05-20
CUST2606,C117,New,2026-05-14
CUST2607,C106,High-value,2026-01-27
CUST2608,C114,New,2026-04-14
CUST2609,C110,New,2026-02-20
CUST2610,C117,Returning,2026-05-19
CUST2611,C111,New,2026-05-08
CUST2612,C105,New,2026-04-14
CUST2613,C119,Returning,2026-05-27
CUST2614,C112,High-value,2026-07-03
CUST2615,C119,Returning,2026-05-23
CUST2616,C115,High-value,2026-02-24
CUST2617,C117,Returning,2026-05-20
CUST2618,C109,Returning,2026-04-01
CUST2619,C107,New,2026-05-21
CUST2620,C117,Returning,2026-05-12
CUST2621,C100,High-value,2026-06-27
CUST2622,C107,New,2026-05-20
CUST2623,C105,New,2026-04-18
CUST2624,C104,New,2026-05-31
CUST2625,C114,New,2026-04-14
CUST2626,C114,New,2026-04-08
CUST2627,C101,Returning,2026-05-19
CUST2628,C100,High-value,2026-06-29
CUST2629,C110,New,2026-02-17
CUST2630,C109,New,2026-04-09
CUST2631,C117,New,2026-05-13
CUST2632,C117,High-value,2026-05-21
CUST2633,C116,New,2026-04-11
CUST2634,C107,New,2026-05-22
CUST2635,C114,New,2026-04-07
CUST2636,C107,New,2026-05-18
CUST2637,C116,New,2026-04-07
CUST2638,C111,High-value,2026-05-13
CUST2639,C107,Returning,2026-05-17
CUST2640,C113,Returning,2026-03-08
CUST2641,C103,New,2026-01-12
CUST2642,C100,Returning,2026-06-25
CUST2643,C100,Returning,2026-06-28
CUST2644,C118,New,2026-06-07
CUST2645,C115,Returning,2026-03-02
CUST2646,C113,New,2026-03-08
CUST2647,C115,Returning,2026-02-22
CUST2648,C104,New,2026-05-24
CUST2649,C108,High-value,2026-01-20
CUST2650,C101,New,2026-05-15
CUST2651,C117,Returning,2026-05-15
CUST2652,C105,Returning,2026-04-16
CUST2653,C108,Returning,2026-01-19
CUST2654,C100,New,2026-06-25
CUST2655,C108,New,2026-01-23
CUST2656,C115,Returning,2026-02-22
CUST2657,C112,New,2026-07-07
CUST2658,C108,New,2026-01-16
CUST2659,C112,Returning,2026-07-07
CUST2660,C108,Returning,2026-01-23
CUST2661,C110,New,2026-02-13
CUST2662,C103,New,2026-01-14
CUST2663,C101,New,2026-05-17
CUST2664,C105,Returning,2026-04-16
CUST2665,C113,Returning,2026-03-09
CUST2666,C103,Returning,2026-01-08
CUST2667,C105,High-value,2026-04-22
CUST2668,C118,New,2026-06-06
CUST2669,C105,New,2026-04-13
CUST2670,C101,New,2026-05-13
CUST2671,C117,New,2026-05-14
CUST2672,C112,High-value,2026-06-28
CUST2673,C108,Returning,2026-01-20
CUST2674,C118,New,2026-06-08
CUST2675,C112,New,2026-07-05
CUST2676,C110,Returning,2026-02-17
CUST2677,C100,Returning,2026-07-03
CUST2678,C106,New,2026-02-03
CUST2679,C114,High-value,2026-04-11
CUST2680,C100,Returning,2026-07-02
CUST2681,C111,New,2026-05-06
CUST2682,C106,High-value,2026-02-05
CUST2683,C114,New,2026-04-15
CUST2684,C118,High-value,2026-06-08
CUST2685,C100,High-value,2026-06-27
CUST2686,C116,Returning,2026-04-12
CUST2687,C116,Returning,2026-04-14
CUST2688,C102,New,2026-01-02
CUST2689,C111,High-value,2026-05-05
CUST2690,C105,Returning,2026-04-21
CUST2691,C110,Returning,2026-02-13
CUST2692,C102,High-value,2026-01-09
CUST2693,C107,High-value,2026-05-21
CUST2694,C113,Returning,2026-03-09
CUST2695,C113,New,2026-03-05
CUST2696,C109,High-value,2026-04-07
CUST2697,C101,Returning,2026-05-19
CUST2698,C113,High-value,2026-03-05
CUST2699,C108,Returning,2026-01-20
CUST2700,C102,New,2026-01-06
CUST2701,C107,New,2026-05-24
CUST2702,C115,Returning,2026-03-02
CUST2703,C101,Returning,2026-05-15
CUST2704,C105,New,2026-04-21
CUST2705,C111,Returning,2026-05-04
CUST2706,C104,New,2026-05-30
CUST2707,C101,Returning,2026-05-20
CUST2708,C115,New,2026-02-27
CUST2709,C104,New,2026-05-25
CUST2710,C114,New,2026-04-08
CUST2711,C111,New,2026-05-13
CUST2712,C103,New,2026-01-10
CUST2713,C114,New,2026-04-06
CUST2714,C110,New,2026-02-13
CUST2715,C115,High-value,2026-02-22
CUST2716,C105,High-value,2026-04-21
CUST2717,C113,New,2026-03-06
CUST2718,C117,High-value,2026-05-13
CUST2719,C111,New,2026-05-07
CUST2720,C110,Returning,2026-02-12
CUST2721,C112,Returning,2026-06-28
CUST2722,C110,New,2026-02-16
CUST2723,C115,New,2026-03-02
CUST2724,C114,New,2026-04-13
CUST2725,C114,New,2026-04-15
CUST2726,C103,Returning,2026-01-14
CUST2727,C110,New,2026-02-12
CUST2728,C118,New,2026-06-08
CUST2729,C114,New,2026-04-08
CUST2730,C103,New,2026-01-12
CUST2731,C112,Returning,2026-07-05
CUST2732,C118,New,2026-06-02
CUST2733,C101,High-value,2026-05-13
CUST2734,C113,New,2026-03-09
CUST2735,C103,New,2026-01-05
CUST2736,C115,Returning,2026-02-24
CUST2737,C119,New,2026-05-23
CUST2738,C113,Returning,2026-03-06
CUST2739,C114,Returning,2026-04-14
CUST2740,C102,New,2026-01-05
CUST2741,C107,New,2026-05-21
CUST2742,C115,New,2026-02-24
CUST2743,C109,New,2026-04-02
CUST2744,C103,New,2026-01-09
CUST2745,C117,New,2026-05-15
CUST2746,C101,New,2026-05-18
CUST2747,C116,Returning,2026-04-09
CUST2748,C112,Returning,2026-07-05
CUST2749,C103,Returning,2026-01-10
CUST2750,C110,New,2026-02-15
CUST2751,C106,New,2026-01-30
CUST2752,C111,High-value,2026-05-07
CUST2753,C109,Returning,2026-04-03
CUST2754,C106,High-value,2026-02-04
CUST2755,C112,New,2026-07-01
CUST2756,C106,Returning,2026-02-04
CUST2757,C116,Returning,2026-04-15
CUST2758,C109,New,2026-04-05
CUST2759,C109,New,2026-04-09
CUST2760,C103,Returning,2026-01-11
CUST2761,C119,New,2026-06-01
CUST2762,C103,New,2026-01-07
CUST2763,C106,Returning,2026-02-03
CUST2764,C100,High-value,2026-06-26
CUST2765,C111,New,2026-05-04
CUST2766,C112,New,2026-07-07
CUST2767,C109,New,2026-04-04
CUST2768,C114,Returning,2026-04-07
CUST2769,C112,New,2026-07-07
CUST2770,C108,High-value,2026-01-20
CUST2771,C108,New,2026-01-24
CUST2772,C114,New,2026-04-14
CUST2773,C109,Returning,2026-03-31
CUST2774,C109,Returning,2026-04-03
CUST2775,C107,New,2026-05-17
CUST2776,C115,New,2026-02-21
CUST2777,C116,High-value,2026-04-13
CUST2778,C104,New,2026-05-23
CUST2779,C103,High-value,2026-01-05
CUST2780,C117,New,2026-05-19
CUST2781,C118,Returning,2026-06-03
CUST2782,C103,Returning,2026-01-07
CUST2783,C106,New,2026-01-30
CUST2784,C109,High-value,2026-04-04
CUST2785,C117,New,2026-05-12
CUST2786,C118,New,2026-05-31
CUST2787,C103,Returning,2026-01-07
CUST2788,C109,New,2026-04-05
CUST2789,C100,Returning,2026-06-24
CUST2790,C117,New,2026-05-13
CUST2791,C104,New,2026-05-28
CUST2792,C114,New,2026-04-06
CUST2793,C116,New,2026-04-12
CUST2794,C102,New,2026-01-04
CUST2795,C111,Returning,2026-05-13
CUST2796,C101,High-value,2026-05-16
CUST2797,C100,Returning,2026-07-01
CUST2798,C116,New,2026-04-14
CUST2799,C115,New,2026-02-26
CUST2800,C104,New,2026-05-30
CUST2801,C114,New,2026-04-09
CUST2802,C102,Returning,2026-01-06
CUST2803,C106,New,2026-02-03
CUST2804,C110,New,2026-02-19
CUST2805,C109,High-value,2026-04-02
CUST2806,C108,New,2026-01-16
CUST2807,C113,New,2026-03-09
CUST2808,C112,New,2026-07-01
CUST2809,C101,New,2026-05-11
CUST2810,C102,High-value,2026-01-08
CUST2811,C106,New,2026-02-04
CUST2812,C117,New,2026-05-20
CUST2813,C102,New,2026-01-02
CUST2814,C109,New,2026-04-08
CUST2815,C106,New,2026-02-02
CUST2816,C108,Returning,2026-01-19
CUST2817,C116,Returning,2026-04-12
CUST2818,C110,Returning,2026-02-19
CUST2819,C106,New,2026-02-03
CUST2820,C113,Returning,2026-03-09
CUST2821,C118,Returning,2026-06-03
CUST2822,C103,New,2026-01-05
CUST2823,C105,Returning,2026-04-18
CUST2824,C109,New,2026-04-02
CUST2825,C106,New,2026-02-01
CUST2826,C112,Returning,2026-07-03
CUST2827,C113,New,2026-03-07
CUST2828,C103,Returning,2026-01-06
CUST2829,C107,New,2026-05-25
CUST2830,C104,High-value,2026-05-23
CUST2831,C100,High-value,2026-06-26
CUST2832,C103,High-value,2026-01-14
CUST2833,C102,New,2026-01-01
CUST2834,C108,New,2026-01-21
CUST2835,C107,New,2026-05-17
CUST2836,C100,New,2026-07-02
CUST2837,C105,New,2026-04-13
CUST2838,C108,Returning,2026-01-19
CUST2839,C106,Returning,2026-02-02
CUST2840,C103,High-value,2026-01-07
CUST2841,C112,New,2026-07-06
CUST2842,C116,New,2026-04-13
CUST2843,C101,New,2026-05-13
CUST2844,C104,High-value,2026-05-26
CUST2845,C111,Returning,2026-05-10
CUST2846,C107,Returning,2026-05-20
CUST2847,C105,High-value,2026-04-17
CUST2848,C107,Returning,2026-05-19
CUST2849,C117,New,2026-05-20
CUST2850,C102,New,2026-01-10
CUST2851,C111,Returning,2026-05-12
CUST2852,C102,New,2026-01-07
CUST2853,C105,New,2026-04-22
CUST2854,C101,High-value,2026-05-12
CUST2855,C111,High-value,2026-05-10
CUST2856,C101,Returning,2026-05-17
CUST2857,C105,Returning,2026-04-17
CUST2858,C116,Returning,2026-04-14
CUST2859,C102,New,2026-01-03
CUST2860,C101,New,2026-05-14
CUST2861,C119,Returning,2026-05-23
CUST2862,C107,Returning,2026-05-22
CUST2863,C111,New,2026-05-07
CUST2864,C103,High-value,2026-01-05
CUST2865,C104,New,2026-05-23
CUST2866,C112,New,2026-06-30
CUST2867,C114,Returning,2026-04-14
CUST2868,C115,New,2026-02-28
CUST2869,C109,New,2026-04-06
CUST2870,C115,New,2026-02-24
CUST2871,C111,Returning,2026-05-04
CUST2872,C116,New,2026-04-13
CUST2873,C115,Returning,2026-02-24
CUST2874,C111,Returning,2026-05-06
CUST2875,C107,New,2026-05-25
CUST2876,C119,High-value,2026-06-01
CUST2877,C102,New,2026-01-04
CUST2878,C115,High-value,2026-02-24
CUST2879,C112,Returning,2026-07-06
CUST2880,C118,High-value,2026-06-01
CUST2881,C107,New,2026-05-21
CUST2882,C104,New,2026-05-25
CUST2883,C119,New,2026-05-31
CUST2884,C107,New,2026-05-21
CUST2885,C111,Returning,2026-05-12
CUST2886,C100,New,2026-07-02
CUST2887,C119,Returning,2026-05-24
CUST2888,C105,New,2026-04-21
CUST2889,C117,New,2026-05-14
CUST2890,C107,Returning,2026-05-20
CUST2891,C106,New,2026-01-27
CUST2892,C100,Returning,2026-06-24
CUST2893,C115,Returning,2026-02-21
CUST2894,C111,Returning,2026-05-12
CUST2895,C105,New,2026-04-20
CUST2896,C119,Returning,2026-05-27
CUST2897,C101,High-value,2026-05-15
CUST2898,C113,Returning,2026-03-12
CUST2899,C103,New,2026-01-07
CUST2900,C100,Returning,2026-06-26
CUST2901,C117,Returning,2026-05-18
CUST2902,C112,Returning,2026-07-06
CUST2903,C101,New,2026-05-16
CUST2904,C108,New,2026-01-16
CUST2905,C101,Returning,2026-05-11
CUST2906,C108,New,2026-01-16
CUST2907,C100,Returning,2026-06-24
CUST2908,C110,New,2026-02-20
CUST2909,C102,Returning,2026-01-10
CUST2910,C119,New,2026-05-31
CUST2911,C103,New,2026-01-14
CUST2912,C117,High-value,2026-05-19
CUST2913,C105,High-value,2026-04-19
CUST2914,C102,Returning,2026-01-03
CUST2915,C110,New,2026-02-18
CUST2916,C114,Returning,2026-04-07
CUST2917,C104,Returning,2026-05-23
CUST2918,C119,Returning,2026-06-01
CUST2919,C109,New,2026-04-02
CUST2920,C111,Returning,2026-05-10
CUST2921,C114,Returning,2026-04-06
CUST2922,C116,High-value,2026-04-13
CUST2923,C109,New,2026-04-06
CUST2924,C105,Returning,2026-04-16
CUST2925,C117,Returning,2026-05-16
CUST2926,C112,New,2026-07-07
CUST2927,C102,New,2026-01-01
CUST2928,C109,New,2026-04-03
CUST2929,C113,New,2026-03-04
CUST2930,C105,New,2026-04-13
CUST2931,C102,Returning,2026-01-10
CUST2932,C115,Returning,2026-02-21
CUST2933,C106,Returning,2026-02-02
CUST2934,C119,High-value,2026-05-29
CUST2935,C113,New,2026-03-07
CUST2936,C108,New,2026-01-16
CUST2937,C114,Returning,2026-04-08
CUST2938,C102,New,2026-01-08
CUST2939,C101,New,2026-05-18
CUST2940,C101,New,2026-05-16
CUST2941,C102,New,2026-01-10
CUST2942,C117,Returning,2026-05-20
CUST2943,C113,New,2026-03-12
CUST2944,C119,New,2026-05-26
CUST2945,C117,New,2026-05-12
CUST2946,C109,Returning,2026-03-31
CUST2947,C101,New,2026-05-20
CUST2948,C100,Returning,2026-06-28
CUST2949,C103,New,2026-01-06
CUST2950,C113,New,2026-03-09
CUST2951,C100,Returning,2026-06-30
CUST2952,C113,New,2026-03-04
CUST2953,C115,New,2026-02-26
CUST2954,C113,New,2026-03-11
CUST2955,C119,High-value,2026-05-27
CUST2956,C102,New,2026-01-07
CUST2957,C102,Returning,2026-01-10
CUST2958,C108,New,2026-01-20
CUST2959,C105,New,2026-04-16
CUST2960,C112,New,2026-07-04
CUST2961,C101,High-value,2026-05-20
CUST2962,C107,New,2026-05-25
CUST2963,C101,New,2026-05-20
CUST2964,C103,New,2026-01-14
CUST2965,C114,New,2026-04-12
CUST2966,C103,New,2026-01-09
CUST2967,C112,Returning,2026-07-04
CUST2968,C111,New,2026-05-06
CUST2969,C112,New,2026-06-29
CUST2970,C113,Returning,2026-03-08
CUST2971,C119,New,2026-05-26
CUST2972,C117,New,2026-05-16
CUST2973,C105,New,2026-04-20
CUST2974,C110,Returning,2026-02-14
CUST2975,C101,New,2026-05-19
CUST2976,C118,New,2026-06-06
CUST2977,C118,New,2026-06-09
CUST2978,C104,Returning,2026-05-28
CUST2979,C118,New,2026-06-07
CUST2980,C101,Returning,2026-05-16
CUST2981,C109,Returning,2026-04-07
CUST2982,C101,Returning,2026-05-13
CUST2983,C110,New,2026-02-20
CUST2984,C117,New,2026-05-21
CUST2985,C114,New,2026-04-06
CUST2986,C108,New,2026-01-20
CUST2987,C118,New,2026-05-31
CUST2988,C108,Returning,2026-01-23
CUST2989,C102,New,2026-01-02
CUST2990,C108,New,2026-01-16
CUST2991,C113,Returning,2026-03-10
CUST2992,C118,Returning,2026-06-01
CUST2993,C106,New,2026-02-05
CUST2994,C115,Returning,2026-02-28
CUST2995,C115,New,2026-02-26
CUST2996,C100,Returning,2026-06-30
CUST2997,C103,Returning,2026-01-11
CUST2998,C103,Returning,2026-01-10
CUST2999,C106,Returning,2026-02-05
CUST3000,C107,New,2026-05-25
CUST3001,C116,New,2026-04-14
CUST3002,C104,Returning,2026-05-28
CUST3003,C106,New,2026-02-04
CUST3004,C119,High-value,2026-06-01
CUST3005,C119,New,2026-05-25
CUST3006,C103,New,2026-01-07
CUST3007,C105,New,2026-04-13
CUST3008,C106,New,2026-01-31
CUST3009,C117,Returning,2026-05-15
CUST3010,C104,Returning,2026-05-23
CUST3011,C119,Returning,2026-05-31
CUST3012,C102,Returning,2026-01-03
CUST3013,C106,High-value,2026-02-03
CUST3014,C113,Returning,2026-03-09
CUST3015,C106,New,2026-01-31
CUST3016,C104,Returning,2026-05-22
CUST3017,C104,New,2026-05-25
CUST3018,C101,New,2026-05-13
CUST3019,C105,Returning,2026-04-13
CUST3020,C114,New,2026-04-10
CUST3021,C109,New,2026-04-05
CUST3022,C106,New,2026-01-28
CUST3023,C104,New,2026-05-24
CUST3024,C100,High-value,2026-06-29
CUST3025,C112,New,2026-07-01
CUST3026,C117,New,2026-05-20
CUST3027,C112,New,2026-07-02
CUST3028,C117,New,2026-05-15
CUST3029,C104,High-value,2026-05-23
CUST3030,C112,New,2026-07-03
CUST3031,C103,Returning,2026-01-14
CUST3032,C116,Returning,2026-04-07
CUST3033,C102,High-value,2026-01-07
CUST3034,C116,Returning,2026-04-08
CUST3035,C110,Returning,2026-02-19
CUST3036,C119,New,2026-05-27
CUST3037,C103,New,2026-01-12
CUST3038,C101,New,2026-05-16
CUST3039,C119,High-value,2026-06-01
CUST3040,C115,New,2026-02-28
CUST3041,C117,New,2026-05-14
CUST3042,C107,New,2026-05-19
CUST3043,C102,New,2026-01-05
CUST3044,C108,New,2026-01-24
CUST3045,C119,High-value,2026-05-25
CUST3046,C105,New,2026-04-20
CUST3047,C109,Returning,2026-04-09
CUST3048,C109,Returning,2026-04-07
CUST3049,C112,New,2026-06-29
CUST3050,C116,New,2026-04-09
CUST3051,C108,New,2026-01-24
CUST3052,C116,New,2026-04-06
CUST3053,C108,Returning,2026-01-18
CUST3054,C108,New,2026-01-18
CUST3055,C100,New,2026-07-03
CUST3056,C101,Returning,2026-05-19
CUST3057,C115,High-value,2026-02-23
CUST3058,C100,Returning,2026-06-25
CUST3059,C109,Returning,2026-04-08
CUST3060,C117,Returning,2026-05-20
CUST3061,C107,New,2026-05-17
CUST3062,C110,Returning,2026-02-16
CUST3063,C101,New,2026-05-20
CUST3064,C107,Returning,2026-05-24
CUST3065,C107,Returning,2026-05-19
CUST3066,C116,New,2026-04-14
CUST3067,C114,Returning,2026-04-07
CUST3068,C116,High-value,2026-04-11
CUST3069,C112,New,2026-06-28
CUST3070,C118,Returning,2026-06-06
CUST3071,C104,New,2026-05-24
CUST3072,C111,Returning,2026-05-10
CUST3073,C100,New,2026-06-27
CUST3074,C104,Returning,2026-05-30
CUST3075,C107,High-value,2026-05-21
CUST3076,C112,High-value,2026-06-30
CUST3077,C107,Returning,2026-05-24
CUST3078,C110,New,2026-02-16
CUST3079,C100,High-value,2026-06-25
CUST3080,C112,New,2026-06-30
CUST3081,C118,High-value,2026-06-07
CUST3082,C102,New,2026-01-10
CUST3083,C116,New,2026-04-12
CUST3084,C104,Returning,2026-05-31
CUST3085,C119,New,2026-05-28
CUST3086,C107,New,2026-05-17
CUST3087,C113,New,2026-03-12
CUST3088,C103,New,2026-01-07
CUST3089,C110,New,2026-02-15
CUST3090,C119,New,2026-05-29
CUST3091,C114,New,2026-04-12
CUST3092,C118,New,2026-06-02
CUST3093,C106,Returning,2026-01-30
CUST3094,C118,New,2026-06-09
CUST3095,C118,High-value,2026-06-06
CUST3096,C110,High-value,2026-02-18
CUST3097,C104,New,2026-05-23
CUST3098,C104,Returning,2026-05-30
CUST3099,C107,Returning,2026-05-23
CUST3100,C109,High-value,2026-04-07
CUST3101,C105,Returning,2026-04-18
CUST3102,C114,New,2026-04-11
CUST3103,C115,Returning,2026-03-01
CUST3104,C116,Returning,2026-04-09
CUST3105,C107,Returning,2026-05-21
CUST3106,C107,New,2026-05-25
CUST3107,C108,High-value,2026-01-15
CUST3108,C101,High-value,2026-05-14
CUST3109,C114,New,2026-04-12
CUST3110,C117,New,2026-05-20
CUST3111,C102,New,2026-01-10
CUST3112,C116,Returning,2026-04-11
CUST3113,C103,Returning,2026-01-12
CUST3114,C103,Returning,2026-01-13
CUST3115,C113,New,2026-03-13
CUST3116,C108,Returning,2026-01-18
CUST3117,C108,New,2026-01-15
CUST3118,C117,New,2026-05-19
CUST3119,C109,Returning,2026-04-01
CUST3120,C103,High-value,2026-01-05
CUST3121,C111,High-value,2026-05-10
CUST3122,C107,High-value,2026-05-26
CUST3123,C101,New,2026-05-19
CUST3124,C112,New,2026-07-06
CUST3125,C115,Returning,2026-02-23
CUST3126,C101,High-value,2026-05-16
CUST3127,C110,New,2026-02-17
CUST3128,C109,New,2026-04-09
CUST3129,C114,New,2026-04-14
CUST3130,C116,Returning,2026-04-07
CUST3131,C107,New,2026-05-24
CUST3132,C117,New,2026-05-18
CUST3133,C108,New,2026-01-18
CUST3134,C107,New,2026-05-18
CUST3135,C113,High-value,2026-03-11
CUST3136,C117,New,2026-05-16
CUST3137,C119,Returning,2026-05-28
CUST3138,C119,Returning,2026-05-29
CUST3139,C111,High-value,2026-05-13
CUST3140,C118,New,2026-05-31
CUST3141,C113,High-value,2026-03-11
CUST3142,C116,Returning,2026-04-09
CUST3143,C102,High-value,2026-01-09
CUST3144,C106,High-value,2026-01-27
CUST3145,C116,New,2026-04-07
CUST3146,C111,New,2026-05-09
CUST3147,C108,New,2026-01-24
CUST3148,C114,Returning,2026-04-06
CUST3149,C117,New,2026-05-15
CUST3150,C112,New,2026-07-05
CUST3151,C107,New,2026-05-26
CUST3152,C113,New,2026-03-08
CUST3153,C107,New,2026-05-25
CUST3154,C113,New,2026-03-09
CUST3155,C106,New,2026-01-27
CUST3156,C111,New,2026-05-09
CUST3157,C110,New,2026-02-16
CUST3158,C110,New,2026-02-16
CUST3159,C112,High-value,2026-07-05
CUST3160,C117,Returning,2026-05-17
CUST3161,C101,New,2026-05-15
CUST3162,C114,New,2026-04-07
CUST3163,C119,Returning,2026-05-26
CUST3164,C117,High-value,2026-05-21
CUST3165,C114,High-value,2026-04-10
CUST3166,C118,Returning,2026-06-09
CUST3167,C111,New,2026-05-07
CUST3168,C112,New,2026-06-29
CUST3169,C110,New,2026-02-17
CUST3170,C104,High-value,2026-05-31
CUST3171,C100,Returning,2026-07-03
CUST3172,C102,Returning,2026-01-02
CUST3173,C118,New,2026-05-31
CUST3174,C106,Returning,2026-01-31
CUST3175,C111,New,2026-05-04
CUST3176,C114,New,2026-04-06
CUST3177,C104,New,2026-05-22
CUST3178,C114,Returning,2026-04-11
CUST3179,C107,New,2026-05-25
CUST3180,C109,High-value,2026-04-09
CUST3181,C115,New,2026-02-21
CUST3182,C107,Returning,2026-05-21
CUST3183,C100,Returning,2026-07-02
CUST3184,C111,New,2026-05-12
CUST3185,C104,Returning,2026-05-22
CUST3186,C102,Returning,2026-01-08
CUST3187,C100,Returning,2026-06-24
CUST3188,C103,High-value,2026-01-12
CUST3189,C107,Returning,2026-05-17
CUST3190,C102,New,2026-01-05
CUST3191,C109,Returning,2026-04-07
CUST3192,C101,New,2026-05-16
CUST3193,C110,New,2026-02-19
CUST3194,C109,New,2026-03-31
CUST3195,C113,Returning,2026-03-12
CUST3196,C106,Returning,2026-01-27
CUST3197,C101,New,2026-05-20
CUST3198,C108,Returning,2026-01-24
CUST3199,C115,High-value,2026-02-23
CUST3200,C112,New,2026-06-28
CUST3201,C108,New,2026-01-17
CUST3202,C119,Returning,2026-05-24
CUST3203,C103,New,2026-01-06
